10728.234390 20.0746 0.2713 -143.389 420.064 4.606 3177.0
10728.257772 20.2035 0.2984 22.319 415.640 4.919 3221.0
10730.230150 20.1077 0.3289 -98.904 507.851 7.920 1879.0
10730.258740 20.7927 0.5168 572.596 465.564 7.875 1841.0
10731.238598 20.4108 0.2071 250.635 228.112 4.623 946.0
10731.262165 20.0728 0.1655 -145.809 243.986 5.955 938.0
10733.217624 20.3855 0.3024 225.058 356.927 7.297 873.0
10733.241457 19.9377 0.1959 -342.277 331.899 7.246 830.0
10733.272525 20.4083 0.2385 248.149 267.345 5.604 826.0
10734.219280 20.2681 0.2741 98.162 355.539 7.920 822.0
10734.250498 20.5236 0.3058 357.752 318.326 7.106 820.0
10734.274424 20.3571 0.2619 195.660 311.103 6.827 854.0
10735.215473 20.5197 0.2468 354.261 250.665 5.506 795.0
10735.246402 20.1675 0.1361 -21.973 181.432 3.961 738.0
10736.218056 19.8517 0.1739 -480.512 315.524 7.001 800.0
10736.241878 20.2905 0.1958 123.396 239.727 5.684 757.0
10736.265931 19.7754 0.1451 -612.874 278.701 6.522 747.0
10737.213440 20.2030 0.2301 21.711 310.360 6.588 741.0
10737.237169 20.0998 0.1861 -109.448 270.366 5.910 726.0
10737.264695 19.9778 0.1647 -281.313 265.017 5.556 696.0
10737.291874 20.2952 0.3130 128.678 403.518 5.967 1995.0
10750.165595 19.5858 0.2618 -984.754 632.786 4.581 3466.0
10750.189359 20.4293 0.8456 268.975 1258.220 4.280 4970.0
10750.220542 21.9857 1.4471 1081.751 710.545 5.856 3062.0
10754.234609 19.8510 0.2836 -481.759 542.779 6.749 2241.0
10766.156220 19.7776 0.2069 -608.843 408.407 8.307 935.0
10766.277377 20.0856 0.2956 -128.486 458.444 6.829 761.0
10768.142499 20.2675 0.2028 97.480 254.362 5.722 787.0
10768.165464 20.1544 0.2435 -38.486 345.697 7.725 781.0
10768.189390 20.3806 0.3130 220.082 372.910 7.442 773.0
10768.220689 19.8961 0.1657 -407.732 287.587 7.959 760.0
10768.244430 20.1693 0.2084 -19.734 287.001 7.404 750.0
10768.272523 20.5661 0.2932 395.338 291.771 6.757 755.0
10768.300083 19.9391 0.2130 -340.010 363.394 7.848 760.0
10769.125672 20.1424 0.2119 -53.864 299.642 5.397 810.0
10769.180249 20.0963 0.1759 -114.047 255.089 4.560 848.0
10769.203086 19.7564 0.1913 -647.338 382.171 7.489 858.0
10769.239733 20.4305 0.2069 270.161 223.833 5.707 812.0
10769.263080 20.0654 0.1324 -156.034 193.588 4.063 800.0
10769.287041 20.2175 0.1342 39.046 170.631 3.174 845.0
10770.125431 20.6169 0.2725 438.336 256.119 5.228 811.0
10770.149276 20.1067 0.2143 -100.324 313.462 5.837 784.0
10770.182705 19.8409 0.1511 -498.816 274.062 6.177 716.0
10770.206527 20.0921 0.2497 -119.714 376.565 7.304 716.0
10770.230499 20.4276 0.2696 267.333 301.327 6.996 705.0
10770.261671 19.8437 0.1833 -493.940 336.566 7.757 714.0
10770.285180 20.4293 0.2841 269.000 319.196 7.616 698.0
10771.138050 19.9671 0.2183 -297.448 363.805 6.957 978.0
10771.162011 19.7767 0.1853 -610.484 362.193 6.435 944.0
10771.185450 19.7999 0.1551 -569.385 292.600 5.022 977.0
10771.215939 20.1269 0.2278 -73.752 329.152 5.594 1019.0
10771.241775 20.1671 0.1398 -22.493 186.681 3.433 993.0
10771.269093 19.9353 0.1295 -346.008 213.034 3.471 937.0
10771.296549 20.2784 0.1317 109.895 158.119 2.984 894.0
10772.120805 20.2613 0.1734 90.428 215.731 3.640 895.0
10772.151907 20.0432 0.1182 -186.733 175.207 3.370 845.0
10772.175891 20.4728 0.1656 310.864 168.913 3.311 804.0
10772.203463 20.4402 0.1574 279.634 164.809 3.258 775.0
10772.230838 20.0111 0.1155 -232.454 176.154 3.280 795.0
10772.254833 20.2120 0.1174 32.459 148.837 2.787 769.0
10772.286040 20.1742 0.1100 -13.728 144.005 2.762 791.0
10772.309873 20.3206 0.1714 156.584 201.758 2.850 1385.0
10773.104635 20.1618 0.1769 -29.192 241.671 4.254 1004.0
10773.128503 20.5233 0.2562 357.500 260.497 4.901 950.0
10773.159640 20.0391 0.1298 -192.533 194.079 3.626 806.0
10773.183335 20.1838 0.1221 -1.849 159.207 3.341 786.0
10773.214634 20.3079 0.1696 142.751 201.802 3.721 821.0
10773.237414 20.4825 0.1962 320.033 201.244 3.623 842.0
10773.260900 19.8887 0.2024 -419.773 359.872 6.400 914.0
10773.293009 20.1301 0.1559 -69.704 217.153 4.064 889.0
10774.102529 20.1816 0.2663 -4.455 372.661 7.215 1019.0
10774.130182 20.1759 0.1849 -11.563 250.246 4.793 927.0
10774.157592 20.7219 0.3283 521.138 287.805 5.650 897.0
10774.181576 20.3215 0.2581 157.636 316.341 6.482 868.0
10775.113305 19.8715 0.2049 -447.690 370.498 5.332 1185.0
10775.137069 20.0493 0.1687 -178.259 254.635 4.445 1061.0
10775.164398 20.0881 0.2869 -125.153 442.073 5.629 1223.0
10775.192028 20.1702 0.2273 -18.686 315.480 4.448 1023.0
10775.199413 20.3387 0.2756 176.080 335.205 4.616 1016.0
10776.110608 20.4760 0.2110 313.893 219.345 3.000 1268.0
10776.139117 20.2175 0.1626 39.078 209.523 2.731 1114.0
10776.162650 20.2463 0.2358 73.054 306.419 4.120 1072.0
10776.194157 20.0412 0.1643 -189.592 249.351 4.161 985.0
10776.217805 19.8638 0.2205 -460.497 404.536 3.970 1149.0
10776.248711 20.1535 0.1236 -39.625 165.860 3.146 832.0
10776.295914 20.1506 0.1296 -43.397 174.874 2.404 747.0
10777.092896 20.1896 0.2122 5.376 287.271 3.977 1670.0
10777.123466 20.2160 0.2154 37.321 285.085 3.958 1395.0
10777.147126 19.9122 0.1470 -382.181 249.204 4.074 1238.0
10777.181898 20.4758 0.1950 313.771 201.148 3.541 1112.0
10777.209180 20.2983 0.1913 132.120 232.021 4.035 1057.0
10777.238176 20.1408 0.1214 -55.789 164.712 3.203 1000.0
10777.269058 20.1932 0.1134 9.761 145.994 2.897 994.0
10777.293424 20.2637 0.1347 93.187 164.138 2.523 937.0
10778.111831 19.8115 0.2982 -549.121 595.984 6.883 1879.0
10778.140746 20.7201 0.4140 519.740 379.000 4.251 1589.0
10778.165852 19.9934 0.2933 -258.300 494.637 5.199 1616.0
10778.197429 19.6538 0.3305 -843.784 775.615 4.483 2507.0
10778.223520 21.0212 0.5431 717.545 401.584 4.498 1148.0
10778.250559 20.4872 0.3708 324.462 411.930 4.565 1136.0
10778.286604 20.1552 0.4331 -37.567 673.444 4.283 3260.0
10779.100682 20.0762 0.2380 -141.184 362.077 4.275 2679.0
10779.131437 19.7755 0.2581 -612.728 523.119 5.952 2622.0
